domain,coverage,model_status,nominal_profit,worst_profit,inner_lower_bound,inner_upper_bound,inner_gap,worst_parameter_location,robust_status,certificate,case,strategy_bits
q2,90,SUCCESS_EXACT,3.5,-14.35821777189092,-14.35821777189092,-14.35821777189092,0.0,"{""p1"": 0.2997658618400198, ""p2"": 0.2997658618400198, ""pf"": 0.2997658618400198}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1100
q2,90,SUCCESS_EXACT,9.25,-2.6822816094874966,-2.6822816094874966,-2.6822816094874966,0.0,"{""p1"": 0.2997658618400198, ""p2"": 0.2997658618400198, ""pf"": 0.2997658618400198}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1101
q2,90,SUCCESS_EXACT,8.5,-4.371592621657335,-4.371592621657335,-4.371592621657335,0.0,"{""p1"": 0.2997658618400198, ""p2"": 0.2997658618400198, ""pf"": 0.2997658618400198}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1110
q2,90,SUCCESS_EXACT,14.25,7.304343540746082,7.304343540746082,7.304343540746082,0.0,"{""p1"": 0.2997658618400198, ""p2"": 0.2997658618400198, ""pf"": 0.2997658618400198}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1111
q2,95,SUCCESS_EXACT,-27.281249999999986,-92.45083862689731,-92.45083862689731,-92.45083862689731,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,0000
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,4,0001
q2,95,SUCCESS_EXACT,-2.593749999999986,-36.30215791046413,-36.30215791046413,-36.30215791046413,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,0010
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,4,0011
q2,95,SUCCESS_EXACT,-13.609374999999986,-57.074273597638765,-57.074273597638765,-57.074273597638765,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,0100
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,4,0101
q2,95,SUCCESS_EXACT,0.1406250000000142,-27.842905419597386,-27.842905419597386,-27.842905419597386,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,0110
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,4,0111
q2,95,SUCCESS_EXACT,-8.140624999999986,-43.615617328442866,-43.615617328442866,-43.615617328442866,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1000
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,4,1001
q2,95,SUCCESS_EXACT,5.609375000000007,-14.384249150401502,-14.384249150401502,-14.384249150401502,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1010
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,4,1011
q2,95,SUCCESS_EXACT,3.5,-17.129711534575065,-17.129711534575065,-17.129711534575065,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1100
q2,95,SUCCESS_EXACT,9.25,-4.447717071996351,-4.447717071996351,-4.447717071996351,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1101
q2,95,SUCCESS_EXACT,8.5,-6.405292459710928,-6.405292459710928,-6.405292459710928,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1110
q2,95,SUCCESS_EXACT,14.25,6.2767020028678004,6.2767020028678004,6.2767020028678004,0.0,"{""p1"": 0.31245182531573273, ""p2"": 0.31245182531573273, ""pf"": 0.31245182531573273}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,4,1111
q2,90,SUCCESS_EXACT,7.3580246913580325,-15.316786481209391,-15.316786481209391,-15.316786481209391,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0000
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0001
q2,90,SUCCESS_EXACT,9.703703703703717,-8.19746301148109,-8.19746301148109,-8.19746301148109,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0010
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0011
q2,90,SUCCESS_EXACT,11.987654320987659,-4.627230029872486,-4.627230029872486,-4.627230029872486,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0100
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0101
q2,90,SUCCESS_EXACT,11.864197530864203,-2.6396953141653725,-2.6396953141653725,-2.6396953141653725,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0110
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0111
q2,90,SUCCESS_EXACT,0.25925925925927373,-19.115807522853302,-19.115807522853302,-19.115807522853302,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1000
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,1001
q2,90,SUCCESS_EXACT,1.370370370370381,-15.130672859733096,-15.130672859733096,-15.130672859733096,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1010
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,1011
q2,90,SUCCESS_EXACT,7.018518518518526,-4.781734334233619,-4.781734334233619,-4.781734334233619,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1100
q2,90,SUCCESS_EXACT,9.583333333333336,1.4536578791792891,1.4536578791792891,1.4536578791792891,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1101
q2,90,SUCCESS_EXACT,5.907407407407412,-4.988865616352378,-4.988865616352378,-4.988865616352378,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1110
q2,90,SUCCESS_EXACT,8.472222222222229,1.246526597060523,1.246526597060523,1.246526597060523,0.0,"{""p1"": 0.18307901081197567, ""p2"": 0.2997658618400198, ""pf"": 0.18307901081197567}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1111
q2,95,SUCCESS_EXACT,7.3580246913580325,-19.115460375081938,-19.115460375081938,-19.115460375081938,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0000
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0001
q2,95,SUCCESS_EXACT,9.703703703703717,-11.196416085590997,-11.196416085590997,-11.196416085590997,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0010
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0011
q2,95,SUCCESS_EXACT,11.987654320987659,-7.358245670856043,-7.358245670856043,-7.358245670856043,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0100
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0101
q2,95,SUCCESS_EXACT,11.864197530864203,-5.038039477530013,-5.038039477530013,-5.038039477530013,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,0110
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,0111
q2,95,SUCCESS_EXACT,0.25925925925927373,-22.24625676999551,-22.24625676999551,-22.24625676999551,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1000
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,1001
q2,95,SUCCESS_EXACT,1.370370370370381,-17.806800220405137,-17.806800220405137,-17.806800220405137,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1010
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,5,1011
q2,95,SUCCESS_EXACT,7.018518518518526,-6.629662583473518,-6.629662583473518,-6.629662583473518,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1100
q2,95,SUCCESS_EXACT,9.583333333333336,0.2445073015837096,0.2445073015837096,0.2445073015837096,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1101
q2,95,SUCCESS_EXACT,5.907407407407412,-6.7018405893698585,-6.7018405893698585,-6.7018405893698585,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1110
q2,95,SUCCESS_EXACT,8.472222222222229,0.1723292956873692,0.1723292956873692,0.1723292956873692,0.0,"{""p1"": 0.19418377920641908, ""p2"": 0.31245182531573273, ""pf"": 0.19418377920641908}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,5,1111
q2,90,SUCCESS_EXACT,21.6786703601108,10.482440082723663,10.482440082723663,10.482440082723663,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0000
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0001
q2,90,SUCCESS_EXACT,19.843125820090386,10.709359014853511,10.709359014853511,10.709359014853511,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0010
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0011
q2,90,SUCCESS_EXACT,19.34596880011663,9.568218752855408,9.568218752855408,9.568218752855408,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0100
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0101
q2,90,SUCCESS_EXACT,17.10220148709724,8.581077310619676,8.581077310619676,8.581077310619676,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0110
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0111
q2,90,SUCCESS_EXACT,21.328765126111676,13.457327920462276,13.457327920462276,13.457327920462276,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1000
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,1001
q2,90,SUCCESS_EXACT,19.084997813092286,12.470186478226545,12.470186478226545,12.470186478226545,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1010
q2,90,NON_ABSORBING,,,,,,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,1011
q2,90,SUCCESS_EXACT,19.2409972299169,13.08086670486486,13.08086670486486,13.08086670486486,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1100
q2,90,SUCCESS_EXACT,18.368421052631582,11.146123423612892,11.146123423612892,11.146123423612892,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1101
q2,90,SUCCESS_EXACT,16.609418282548475,11.023788705259292,11.023788705259292,11.023788705259292,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1110
q2,90,SUCCESS_EXACT,15.736842105263158,9.089045424007324,9.089045424007324,9.089045424007324,0.0,"{""p1"": 0.11871223214172384, ""p2"": 0.11871223214172384, ""pf"": 0.11871223214172384}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1111
q2,95,SUCCESS_EXACT,21.6786703601108,8.623012675964034,8.623012675964034,8.623012675964034,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0000
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0001
q2,95,SUCCESS_EXACT,19.843125820090386,9.192457709339081,9.192457709339081,9.192457709339081,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0010
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0011
q2,95,SUCCESS_EXACT,19.34596880011663,7.9688240086885,7.9688240086885,7.9688240086885,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0100
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0101
q2,95,SUCCESS_EXACT,17.10220148709724,7.181818320603732,7.181818320603732,7.181818320603732,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,0110
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,0111
q2,95,SUCCESS_EXACT,21.328765126111676,12.19164617066172,12.19164617066172,12.19164617066172,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1000
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,1001
q2,95,SUCCESS_EXACT,19.084997813092286,11.404640482576937,11.404640482576937,11.404640482576937,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1010
q2,95,NON_ABSORBING,,,,,,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",NON_ABSORBING,recursive monotone nonnegative-cost rational form,6,1011
q2,95,SUCCESS_EXACT,19.2409972299169,12.1084473386462,12.1084473386462,12.1084473386462,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1100
q2,95,SUCCESS_EXACT,18.368421052631582,10.043553979612781,10.043553979612781,10.043553979612781,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1101
q2,95,SUCCESS_EXACT,16.609418282548475,10.139073726631537,10.139073726631537,10.139073726631537,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1110
q2,95,SUCCESS_EXACT,15.736842105263158,8.074180367598132,8.074180367598132,8.074180367598132,0.0,"{""p1"": 0.12833698620661416, ""p2"": 0.12833698620661416, ""pf"": 0.12833698620661416}",ROBUST_CERTIFIED,recursive monotone nonnegative-cost rational form,6,1111
