case,x1,x2,y,z,n_states,n_edges,row_sum_error,spectral_radius,absorption_margin,status,closed_class_count,high_precision_reward_solve,condition_number,condition_warning,linear_residual,cost_purchase_1,cost_purchase_2,cost_inspection_1,cost_inspection_2,cost_assembly,cost_product_inspection,cost_disassembly,cost_replacement_loss,expected_purchases_1,expected_purchases_2,expected_inspections_1,expected_inspections_2,expected_product_inspections,expected_assemblies,expected_disassemblies,expected_replacements,expected_total_cost,expected_profit,success_probability,factory_defect_rate,exchange_rate
6,0,0,0,1,33,36,1.1102230246251565e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,1,0,17,20,1.1102230246251565e-16,0.6773905465685955,0.32260945343140446,SUCCESS_EXACT,0,False,22.014824588091464,False,1.0941674919897941e-17,4.665403119988335,20.994314039947515,0.0,0.0,6.998104679982505,3.4990523399912523,0.0,0.0,1.1663507799970838,1.1663507799970838,0.0,0.0,1.1663507799970843,1.1663507799970843,0.0,0.0,36.15687417990961,19.843125820090393,1.0,0.0,0.0
6,0,0,1,1,33,36,1.1102230246251565e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,0,0,15,20,1.1102230246251565e-16,0.6472208949305099,0.35277910506949006,SUCCESS_EXACT,0,False,18.062487827775623,False,1.7671436803378677e-17,4.432132963988919,20.994314039947515,0.0,3.4990523399912523,6.64819944598338,0.0,0.0,1.0803324099722995,1.1080332409972298,1.166350779997084,0.0,1.1663507799970843,0.0,1.10803324099723,0.0,0.10803324099722997,36.65403119988336,19.345968800116637,1.0,0.09750000000000004,0.10803324099722997
6,0,1,0,1,23,28,1.1102230246251565e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,1,0,15,20,1.1102230246251565e-16,0.6472208949305099,0.35277910506949006,SUCCESS_EXACT,0,False,18.062487827775623,False,1.8357407371640586e-17,4.432132963988919,20.994314039947515,0.0,3.4990523399912523,6.64819944598338,3.32409972299169,0.0,0.0,1.1080332409972298,1.166350779997084,0.0,1.1663507799970843,1.10803324099723,1.10803324099723,0.0,0.0,38.89779851290275,17.102201487097247,1.0,0.0,0.0
6,0,1,1,1,23,28,1.1102230246251565e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
6,1,0,0,0,13,18,1.1102230246251565e-16,0.6378732674904227,0.3621267325095773,SUCCESS_EXACT,0,False,16.48100376673199,False,3.6646263218987686e-18,4.665403119988336,19.94459833795014,2.3327015599941685,0.0,6.64819944598338,0.0,0.0,1.0803324099722997,1.166350779997084,1.1080332409972298,1.1663507799970843,0.0,0.0,1.10803324099723,0.0,0.10803324099722997,34.671234873888324,21.328765126111676,1.0,0.09750000000000004,0.10803324099722997
6,1,0,0,1,21,26,1.1102230246251565e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
6,1,0,1,0,13,18,1.1102230246251565e-16,0.6378732674904227,0.3621267325095773,SUCCESS_EXACT,0,False,16.48100376673199,False,4.480492861879909e-18,4.665403119988336,19.94459833795014,2.3327015599941685,0.0,6.64819944598338,3.32409972299169,0.0,0.0,1.166350779997084,1.1080332409972298,1.1663507799970843,0.0,1.10803324099723,1.10803324099723,0.0,0.0,36.915002186907714,19.084997813092286,1.0,0.0,0.0
6,1,0,1,1,21,26,1.1102230246251565e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
6,1,1,0,0,14,20,1.1102230246251565e-16,0.5875643685910307,0.4124356314089693,SUCCESS_EXACT,0,False,14.559961219064965,False,6.37328835205135e-18,4.432132963988919,19.94459833795014,2.21606648199446,3.32409972299169,6.315789473684211,0.0,0.0,0.5263157894736847,1.1080332409972298,1.1080332409972298,1.10803324099723,1.10803324099723,0.0,1.0526315789473684,0.0,0.052631578947368474,36.75900277008311,19.240997229916893,1.0,0.050000000000000044,0.052631578947368474
6,1,1,0,1,18,24,1.1102230246251565e-16,0.47287080450158814,0.5271291954984119,SUCCESS_EXACT,0,False,13.653402789659383,False,1.3264008792358669e-17,4.210526315789474,18.94736842105263,2.210526315789474,3.3157894736842106,6.315789473684211,0.0,2.105263157894739,0.5263157894736847,1.0526315789473686,1.0526315789473686,1.105263157894737,1.105263157894737,0.0,1.0526315789473684,0.05263157894736847,0.05263157894736847,37.631578947368425,18.368421052631575,1.0,0.050000000000000044,0.05263157894736847
6,1,1,1,0,14,20,1.1102230246251565e-16,0.5875643685910307,0.4124356314089693,SUCCESS_EXACT,0,False,14.559961219064965,False,8.018121501718974e-18,4.432132963988919,19.94459833795014,2.21606648199446,3.32409972299169,6.315789473684211,3.1578947368421053,0.0,0.0,1.1080332409972298,1.1080332409972298,1.10803324099723,1.10803324099723,1.0526315789473684,1.0526315789473684,0.0,0.0,39.390581717451525,16.609418282548475,1.0,0.0,0.0
6,1,1,1,1,18,24,1.1102230246251565e-16,0.47287080450158814,0.5271291954984119,SUCCESS_EXACT,0,False,13.653402789659383,False,1.4316750451131464e-17,4.210526315789474,18.94736842105263,2.210526315789474,3.3157894736842106,6.315789473684211,3.1578947368421053,2.105263157894739,0.0,1.0526315789473686,1.0526315789473686,1.105263157894737,1.105263157894737,1.0526315789473684,1.0526315789473684,0.05263157894736847,0.0,40.26315789473684,15.736842105263158,1.0,0.0,0.0
